id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1468289,1,1,0.85,24,1.13,1,38.8,2.0,0,0
1456768,1,0,0.88,14,1.09,0,13.3,2.1,0,0
1141219,1,0,2.24,22,0.61,0,73.8,6.0,0,0
695963,1,0,0.36,17,0.0,0,7.5,0.9,0,1
1689288,1,1,0.1,8,1.21,0,10.4,0.3,0,1
1073734,1,0,0.69,17,0.0,2,30.1,3.1,0,1
1418752,1,0,1.01,14,0.96,0,40.3,1.3,0,0
1586663,1,0,0.32,14,1.65,0,77.8,6.6,0,0
333208,0,0,6.64,16,,0,4.8,0.9,1,0
1083626,1,1,2.59,15,1.32,0,85.3,6.4,0,0
1531848,1,0,0.6,25,1.96,0,61.5,3.2,0,0
1510782,1,0,1.55,8,0.42,0,27.3,1.6,0,1
1645442,1,1,0.12,13,1.86,0,41.9,2.7,0,0
242608,1,0,7.0,22,0.0,0,64.0,4.7,0,0
1551381,1,0,0.62,34,0.0,0,39.6,16.0,1,1
1174393,1,1,1.98,22,,0,101.8,184.5,0,1
1345518,1,1,1.06,20,,0,29.5,0.7,0,1
113471,1,1,2.0,22,0.0,0,0.0,0.0,0,1
489964,0,0,5.19,12,,0,1.6,0.1,4,1
697151,0,0,2.08,0,,0,0.0,0.0,0,1
782571,1,0,4.2,33,,0,28.4,3.8,0,0
1035181,1,1,2.85,10,1.07,0,25.5,2.3,0,0
1040481,1,1,2.82,147,0.35,1,201.0,17.8,0,0
823547,1,0,3.99,19,1.91,1,47.2,5.6,0,0
115580,1,1,3.89,15,0.0,0,21.4,2.1,0,1
959921,1,1,3.12,30,0.81,0,31.7,13.1,0,0
1655872,1,0,0.08,16,1.89,0,36.7,8.6,0,0
852977,1,0,0.75,18,0.0,0,33.9,2.8,0,1
1593512,1,1,0.29,19,1.68,0,60.2,5.7,0,0
459218,1,0,1.98,21,,0,11.1,0.7,0,1
21158,1,1,9.78,10,1.1,1,139.9,17.3,0,0
179571,1,0,5.89,21,0.0,0,39.5,11.0,0,1
1304936,1,0,1.46,21,0.46,1,68.1,19.9,0,0
1511810,1,1,0.68,15,1.54,1,121.6,9.1,0,0
1665678,1,0,0.05,7,1.92,0,34.1,6.4,0,0
1190973,1,1,2.04,19,,0,41.2,13.7,0,0
106881,1,1,1.98,0,0.0,0,0.0,0.0,0,1
1017067,1,0,2.9,12,1.05,0,23.1,1.5,0,0
708778,1,1,4.75,20,,0,58.2,6.1,0,1
1178379,1,1,2.09,13,1.84,3,49.7,5.9,0,0
1123506,0,0,1.61,24,0.0,0,46.1,3.3,0,1
1367416,1,0,1.15,14,0.83,0,66.5,2.2,0,0
574465,1,0,1.98,35,,0,31.7,3.4,0,1
129490,1,0,1.42,13,,0,0.0,0.0,0,1
321893,0,0,0.59,20,1.43,1,0.0,0.0,0,1
962241,1,0,0.68,12,0.0,0,17.3,1.1,0,1
679051,1,0,2.87,20,0.0,0,17.9,1.5,0,1
1610534,1,1,0.23,14,1.75,7,111.1,9.6,0,0
800788,1,0,0.13,9,0.0,0,2.1,0.1,0,1
1539718,1,1,0.56,15,1.41,0,26.7,1.5,0,0
1455748,1,1,0.89,22,1.08,0,81.7,2.8,0,0
337614,1,0,1.46,20,,0,0.0,0.0,0,1
1384164,1,0,1.11,59,0.87,0,270.4,15.3,0,0
442526,1,0,6.92,0,,0,0.0,0.0,0,1
1047148,1,0,2.78,18,1.59,0,20.2,3.8,0,0
881983,1,1,3.6,12,0.3,0,83.6,7.5,0,0
1614855,1,0,0.21,30,1.76,0,41.1,5.2,0,0
1541311,1,1,0.22,18,0.0,0,14.4,2.2,0,1
108248,1,0,2.81,0,,0,0.0,0.0,7,1
534715,1,1,5.91,28,1.97,0,99.9,7.7,0,0
285520,0,0,6.85,26,0.12,0,2.6,0.3,0,0
266516,1,0,2.36,23,,0,0.9,0.1,0,1
1265196,1,0,1.69,13,0.23,0,29.1,2.7,0,0
1520170,1,0,0.87,20,1.1,0,34.8,3.8,0,1
937850,1,0,3.19,20,0.72,0,48.3,1.5,0,0
1426784,1,0,0.98,20,0.99,0,53.0,2.8,0,0
777259,1,1,4.23,18,1.7,1,59.6,8.7,1,0
1460259,1,0,0.87,8,1.1,0,118.2,7.1,0,0
693431,1,0,1.47,21,0.0,0,0.8,0.1,0,1
633051,1,0,2.9,32,,0,43.0,11.6,0,1
1220048,1,0,0.47,11,0.0,0,13.1,1.1,0,1
1119406,1,1,2.37,19,1.63,0,68.6,13.3,0,0
1253075,1,1,1.75,9,0.16,0,28.0,1.5,0,0
369723,1,0,0.32,17,1.65,1,0.0,0.0,0,1
572247,1,1,5.49,24,,0,86.3,8.5,0,1
634810,1,0,5.26,24,,1,20.2,5.2,0,0
65522,0,1,2.61,0,,0,0.0,0.0,4,1
1237170,1,0,0.11,5,0.0,0,10.2,1.4,0,1
865509,0,0,0.56,15,0.0,3,15.7,0.5,0,1
574853,0,0,1.1,22,0.0,0,27.9,1.6,0,1
724366,0,0,2.22,26,0.0,0,82.2,4.0,0,1
260583,1,0,6.93,21,0.43,0,39.5,2.6,0,0
1294466,1,0,1.97,3,0.0,0,64.5,9.1,0,1
921315,1,1,3.3,21,0.62,0,209.7,10.0,0,0
831043,1,0,3.94,21,0.23,2,118.2,44.8,0,0
675232,0,0,5.01,24,,0,44.5,4.1,0,0
186689,0,0,0.88,22,,0,0.0,0.0,0,1
1088710,1,1,2.56,10,1.35,0,15.5,0.8,0,0
549433,1,1,5.27,21,0.0,0,38.5,3.1,0,1
298924,1,0,6.81,22,,0,49.9,2.5,0,0
314729,0,0,4.31,21,,0,55.5,6.8,0,1
761839,1,1,4.34,16,1.55,0,32.6,1.7,0,0
1102754,1,0,2.46,11,1.87,5,228.0,20.3,0,0
937915,0,0,2.11,22,,1,24.4,3.3,0,1
199576,1,0,1.53,21,0.99,0,0.0,0.0,0,1
526818,0,0,2.12,28,,0,0.9,0.2,0,1
56351,1,1,8.56,25,0.16,0,18.0,1.9,0,0
147514,1,0,3.83,0,,0,2.3,0.5,5,1
1667238,1,1,0.05,4,1.51,0,19.1,1.0,0,0
136080,0,0,1.84,0,0.0,0,0.0,0.0,0,1
1678546,1,0,0.01,0,1.96,0,,,0,0
752270,0,0,1.15,29,,0,44.0,7.7,3,1
947933,1,1,3.35,14,1.47,0,19.4,1.4,0,1
560144,1,0,1.0,22,0.0,0,4.5,0.5,0,1
667479,1,0,3.08,32,,2,114.5,7.9,0,1
742213,1,0,0.69,24,,0,44.2,2.9,0,1
537331,0,0,0.56,0,0.0,1,0.0,0.0,5,1
456779,0,0,0.92,22,0.0,0,0.0,0.0,0,1
1093469,1,0,1.5,14,0.0,0,0.0,0.0,0,1
277947,0,0,2.23,0,,0,0.8,0.2,2,1
927189,1,0,3.25,22,0.61,0,77.1,6.3,0,0
1404901,1,0,1.05,8,0.92,0,18.8,2.3,0,0
1240650,1,0,1.82,13,0.15,0,20.4,0.9,0,0
598984,1,0,1.98,38,,0,16.5,1.3,0,1
920587,1,1,3.31,12,0.55,0,38.3,2.8,0,0
605538,1,0,5.52,41,,0,24.6,2.7,0,1
1218038,1,1,1.92,22,0.05,0,85.5,4.1,0,0
1686611,1,0,0.39,17,,1,45.1,4.8,0,1
1030227,1,0,2.87,22,1.15,0,20.4,0.7,0,0
1247020,1,0,1.79,13,0.14,0,7.7,1.7,0,0
1590313,1,0,0.31,3,1.91,2,42.3,0.8,0,0
1670160,1,1,0.04,2,1.65,0,8.3,1.1,0,0
97329,1,0,1.76,23,,0,0.0,0.0,0,1
311773,1,0,6.77,24,,0,224.5,21.5,0,0
313280,1,1,3.55,24,,0,29.8,6.6,0,1
191503,1,0,2.07,0,,0,0.0,0.0,6,1
1551193,0,0,0.51,27,1.46,0,69.4,8.1,0,0
636140,0,0,0.68,18,,0,0.0,0.0,0,1
1028551,1,1,2.87,25,0.06,0,22.6,1.1,0,0
1118982,1,0,2.05,13,,0,9.3,1.0,0,1
711975,0,0,2.64,34,,0,45.3,8.5,0,1
1132936,1,1,2.29,125,1.41,0,694.3,34.0,0,0
794160,1,1,4.14,17,1.79,0,45.5,2.2,0,0
1685956,0,0,0.47,78,1.5,1,186.4,15.0,0,1
1049818,1,0,0.36,16,0.0,0,25.2,2.1,0,1
790212,1,0,1.9,29,0.0,0,38.8,4.6,0,1
1536968,1,1,0.58,24,1.39,0,146.9,5.2,0,0
879578,1,0,1.24,17,0.0,0,28.8,1.4,0,1
212640,0,0,0.62,22,1.36,0,0.0,0.0,0,1
995717,1,0,0.69,13,0.0,0,27.0,1.2,0,1
1568930,1,0,0.41,16,1.73,0,65.1,5.5,0,0
494134,0,0,1.65,21,0.0,1,3.9,0.2,0,1
1321655,1,1,1.38,12,0.54,0,36.0,6.3,0,0
33630,0,0,3.27,14,,0,0.0,0.0,0,1
778051,1,1,4.22,25,,0,18.9,1.1,0,0
1098678,1,0,1.97,39,0.0,0,60.2,6.9,0,1
253624,1,0,1.55,22,0.0,0,0.0,0.0,0,1
355304,1,0,4.06,24,,0,1.0,0.1,0,1
1451164,1,0,0.78,20,0.0,0,25.6,4.7,0,1
6851,1,0,11.92,22,1.44,0,70.2,2.5,0,0
1322508,1,0,1.92,13,0.05,0,52.9,2.9,0,1
1602527,1,0,0.25,16,1.72,0,17.8,1.6,0,0
1222766,1,0,1.9,22,0.07,0,94.3,113.7,0,0
1155339,1,0,0.87,22,0.0,0,47.7,5.6,0,1
446509,0,0,2.98,12,,0,6.1,0.4,0,1
193619,1,1,3.85,17,,0,25.6,2.9,0,1
504297,1,0,0.48,23,0.0,0,0.0,0.0,0,1
1286259,1,1,1.58,35,,1,42.7,1.6,0,0
843509,1,1,3.86,28,0.05,0,76.2,3.7,0,0
304303,1,0,2.02,24,,1,10.9,0.6,0,1
1678796,1,0,0.01,0,1.97,0,,,0,0
1248970,1,0,0.76,32,,0,26.4,3.9,0,1
1515426,1,1,0.67,14,1.55,0,137.4,4.7,0,0
312538,1,0,6.77,22,1.07,0,121.0,10.3,0,0
1670606,0,0,0.04,6,1.93,0,24.7,1.0,0,0
1171717,1,1,2.12,16,0.0,0,64.1,3.1,0,1
1074350,1,1,2.64,18,1.47,0,90.6,5.3,0,0
463078,1,0,2.16,22,,0,3.4,0.4,0,1
373647,0,0,3.02,23,,0,10.7,3.2,0,1
1447262,1,0,0.92,14,1.05,0,40.8,4.9,0,0
1190854,1,1,2.42,18,1.75,0,36.8,2.2,0,1
284699,0,0,2.11,0,,0,0.1,0.0,2,1
1196190,1,0,2.02,13,1.9,0,6.3,0.2,0,0
1383813,1,0,1.11,21,0.93,0,62.7,8.8,0,0
20391,0,0,3.28,0,,0,0.0,0.0,1,1
1278358,1,1,2.18,5,1.73,0,26.7,2.5,0,1
220653,1,1,6.66,22,0.0,1,47.8,2.0,0,1
139166,1,0,2.52,12,,0,0.0,0.0,0,1
437169,1,0,1.05,18,0.0,0,0.0,0.0,0,1
181957,1,0,5.44,32,,0,28.3,1.6,0,1
892473,1,0,2.45,22,0.0,0,28.9,2.2,0,1
177119,1,0,6.53,24,0.0,0,23.0,1.9,0,1
686802,1,0,2.65,25,0.0,0,116.9,10.2,0,1
82147,0,0,1.76,21,,0,0.0,0.0,0,1
738356,1,0,1.18,15,0.0,0,15.2,0.8,0,1
447716,1,0,0.4,9,0.01,0,0.5,0.1,0,1
1247565,1,0,0.78,13,0.0,0,7.7,0.4,0,1
1351653,1,1,1.21,22,0.76,0,38.2,3.2,0,0
431973,1,0,4.32,20,0.0,0,63.1,4.0,0,1
715526,1,1,4.72,10,1.17,0,31.7,5.7,0,0
1683207,0,0,0.34,0,,0,0.0,0.0,0,1
296413,1,1,1.41,22,0.0,0,0.0,0.0,0,1
1219117,1,0,0.55,19,0.0,1,26.4,3.8,0,1
687075,0,0,0.25,18,,0,15.1,0.6,0,1
1568839,1,1,0.41,27,1.05,0,85.7,7.7,0,0
647021,0,0,0.78,19,,0,0.0,0.0,0,1
1354658,1,0,1.2,20,0.77,0,78.9,5.5,0,0
892861,1,0,3.52,21,0.41,0,69.1,5.9,0,0
1047756,0,0,0.42,19,0.0,1,57.8,11.7,0,1
1107754,1,1,2.43,16,1.87,0,29.4,1.1,0,0
1562634,1,0,1.08,22,0.89,0,9.5,1.8,0,1
504403,0,0,0.52,19,,0,0.0,0.0,0,1
1355121,1,1,1.2,15,1.42,0,70.8,5.6,0,0
1445119,1,0,1.14,18,,0,41.7,5.5,0,1
442677,1,1,1.42,22,,0,0.0,0.0,0,1
518622,1,0,2.93,24,,0,17.3,1.4,0,1
788128,1,0,1.8,25,0.0,0,19.6,0.5,0,1
972902,1,0,3.07,12,0.88,0,11.2,1.5,0,0
1464240,1,1,0.86,15,1.11,0,56.8,2.6,0,0
369464,1,0,6.5,19,1.68,0,39.2,3.5,0,0
1103070,1,0,2.46,20,,0,14.2,0.9,0,0
1197827,1,0,2.01,12,1.93,0,31.8,3.6,0,0
923417,1,0,0.29,0,0.0,1,40.2,8.0,0,1
1234558,1,0,2.49,28,,0,45.0,1.7,0,1
485407,1,0,6.09,12,0.97,0,24.1,1.3,0,0
390237,1,0,2.98,15,0.0,0,7.8,0.4,0,1
1188975,1,0,2.05,14,1.97,0,13.7,0.6,0,0
1116023,1,0,2.09,21,,0,38.3,3.4,0,1
1488683,1,1,0.77,12,0.45,1,14.8,5.7,0,0
51153,0,0,2.43,0,,0,0.0,0.0,6,1
886465,0,0,3.56,31,,0,48.1,2.8,0,0
596200,0,0,5.56,163,,0,0.0,0.0,0,0
537103,1,0,4.25,24,,0,0.0,0.0,0,1
62065,0,0,2.15,0,,0,0.0,0.0,0,1
97014,0,0,4.7,24,0.0,0,3.9,0.2,0,1
383480,1,1,3.88,32,0.0,0,103.4,17.6,0,1
1203556,1,1,1.99,24,1.93,0,189.9,9.8,0,0
1404095,1,0,1.05,14,0.92,0,43.0,6.9,0,0
265959,1,0,6.91,20,1.61,0,32.6,2.2,0,0
1420755,1,1,1.0,14,1.97,1,82.1,14.1,0,0
238666,1,0,4.26,25,,1,43.1,4.7,0,1
941034,1,0,0.49,13,0.0,0,8.4,0.5,0,1
1198170,1,1,2.01,17,1.77,1,91.7,5.6,0,0
234370,1,0,2.77,0,,1,39.2,37.8,0,1
306716,1,0,6.79,20,0.9,0,146.4,13.8,0,0
1070917,1,1,2.66,10,1.26,0,8.1,1.3,0,0
1101293,1,0,2.47,20,1.47,0,17.7,1.2,0,0
956248,0,0,0.76,26,0.0,0,56.7,4.1,0,1
1281637,1,0,0.98,26,,0,67.3,4.6,0,1
568425,0,0,3.62,10,,0,1.3,0.1,2,1
473434,1,1,6.12,15,1.12,0,31.5,3.0,0,0
1280259,1,0,1.61,6,0.36,0,47.6,6.8,0,0
749021,1,0,1.49,19,,0,2.0,0.1,0,1
95607,1,1,2.12,20,,0,0.0,0.0,0,1
508574,1,0,2.38,15,0.0,1,28.6,3.7,0,1
384381,1,0,2.95,19,,0,16.5,1.3,0,1
819622,1,1,3.99,19,,0,13.7,0.9,0,1
698838,1,0,3.39,22,,0,73.2,5.5,0,1
667498,0,0,0.35,20,0.0,0,17.0,0.8,0,1
1378257,1,0,0.64,22,0.0,0,93.9,17.0,0,1
995874,1,0,2.98,12,0.96,0,157.1,12.0,0,0
831688,1,0,1.98,29,0.0,0,21.8,1.5,0,1
1247857,1,1,1.04,0,,0,24.3,1.9,0,1
58157,1,1,8.53,19,1.95,0,116.2,5.2,0,0
1373342,1,0,1.13,22,0.84,2,120.6,11.1,0,0
1130169,1,1,2.3,28,,0,107.6,8.0,0,0
1207318,1,1,1.97,17,1.93,0,85.8,8.0,0,0
1523302,1,0,0.64,14,1.34,0,8.9,1.0,0,0
914558,1,0,2.16,21,0.0,0,10.0,1.2,0,1
310415,1,0,0.52,9,1.45,0,0.0,0.0,0,1
831399,1,0,0.71,8,0.0,0,7.5,0.3,0,1
974385,1,0,3.56,11,0.38,0,79.3,13.9,0,1
151111,1,0,1.77,11,,0,0.0,0.0,0,1
1390197,1,0,1.09,8,0.88,0,13.0,0.8,0,0
426358,0,0,0.6,20,,0,0.0,0.0,0,1
1442715,1,0,0.93,20,1.04,0,78.6,5.1,0,0
206651,1,0,1.96,16,,0,0.0,0.0,3,1
1094670,1,0,2.03,12,0.0,0,46.5,7.8,0,1
981511,1,0,1.96,13,0.0,0,14.3,1.5,0,1
716531,1,0,4.72,21,0.52,0,71.0,4.2,0,0
1389556,1,0,1.09,22,0.88,1,58.0,1.9,0,0
1564133,1,0,0.43,33,2.53,0,131.1,14.5,0,0
1146067,1,1,1.82,24,0.0,0,27.5,1.0,0,1
354660,1,0,1.22,10,0.0,0,0.0,0.0,0,1
969198,1,0,3.08,12,0.86,0,19.0,1.3,0,0
809936,1,0,4.05,19,1.84,1,54.0,4.3,0,0
695538,1,1,4.87,26,0.78,0,19.7,2.0,0,0
1205452,1,1,1.98,12,1.94,0,18.3,1.2,0,0
1055001,1,0,2.74,24,,1,19.9,1.8,0,0
855405,1,1,3.78,15,1.13,0,74.0,5.1,0,0
1239028,1,1,2.03,12,1.88,0,19.4,2.9,0,1
247974,1,1,2.62,21,,0,5.5,0.4,0,1
1021100,1,0,2.89,12,1.02,0,47.4,4.4,0,0
909403,1,1,3.38,21,0.47,1,25.4,3.9,0,0
1311560,1,0,1.99,10,,0,7.9,3.0,0,1
1093359,1,0,2.52,22,1.37,1,44.9,4.7,0,0
1412274,1,1,1.03,24,0.94,2,59.7,6.8,0,0
1136526,1,0,0.49,8,0.0,0,39.1,1.4,0,1
726627,1,0,0.01,4,0.0,0,0.4,0.0,0,1
675120,1,1,5.01,33,0.46,1,117.5,12.7,0,0
1516394,1,1,0.66,15,1.31,2,111.8,5.6,0,0
314578,0,0,0.47,73,1.51,2,0.0,0.0,0,1
551356,1,1,5.86,24,0.98,0,106.3,2.9,0,0
270293,1,1,6.89,16,1.57,0,65.1,4.1,0,0
259105,1,1,5.03,24,0.0,0,10.9,0.4,0,1
1328305,1,1,0.39,8,0.0,0,27.6,1.5,0,1
1109815,1,0,2.42,21,0.13,0,95.9,8.9,0,0
1055257,1,1,2.74,25,0.43,0,65.7,3.5,0,0
1211085,1,1,1.33,20,0.0,0,46.4,2.9,0,1
801779,1,0,2.33,7,,0,0.0,0.0,0,1
195590,1,1,7.23,15,1.27,1,11.0,1.4,0,0
1289314,1,0,1.56,13,0.42,1,34.1,2.0,0,0
1395709,1,0,1.08,8,0.9,0,18.6,1.8,0,0
36317,0,0,4.99,14,,0,8.2,0.5,1,1
1243005,1,1,1.81,12,0.09,0,120.6,8.7,0,0
167511,0,0,1.32,11,,0,0.0,0.0,0,1
249036,1,0,1.95,14,0.0,0,0.0,0.0,0,1
1313053,1,1,1.42,15,1.68,0,222.6,14.0,0,0
1302721,1,1,1.47,23,0.75,0,19.6,3.4,0,0
313823,1,0,4.55,26,0.0,1,3.6,0.5,0,1
1082892,0,0,0.22,20,0.0,0,18.1,1.0,0,1
1414164,1,0,1.02,14,0.95,0,26.3,1.4,0,0
829303,1,0,1.37,24,0.0,0,7.8,0.3,1,1
1488122,1,0,0.77,14,1.2,0,107.5,10.4,0,0
1324621,1,0,0.45,8,0.0,0,81.5,15.0,0,1
1675940,1,0,0.02,0,1.95,0,,,0,0
530928,0,0,0.59,22,0.0,0,0.0,0.0,0,1
1403883,1,0,1.05,20,0.92,0,181.5,8.8,0,0
1075325,1,0,2.63,163,,4,423.4,87.2,0,0
778998,1,1,4.22,20,1.83,0,148.5,6.8,0,0
1264504,1,0,1.7,13,0.28,0,19.1,5.5,0,0
816207,1,0,4.03,21,1.97,0,31.3,1.4,0,0
1057499,1,1,2.73,28,1.44,0,85.2,2.6,0,0
1373764,1,0,1.13,22,0.84,1,83.5,5.9,0,0
82807,1,1,2.73,0,,0,0.0,0.0,6,1
325250,1,0,2.56,23,,0,2.5,0.2,0,1
276711,1,0,2.65,20,0.0,0,18.5,2.9,0,1
577065,0,0,1.22,0,,0,3.4,0.4,7,1
1421225,1,1,1.75,21,1.21,0,52.3,2.2,0,1
226051,0,0,2.61,0,,0,0.1,0.0,0,1
380889,1,1,6.45,19,1.89,0,37.0,2.1,0,0
616772,1,1,5.38,10,1.22,0,2.4,0.2,0,0
1153152,1,1,2.19,11,1.89,0,19.4,1.4,0,0
972124,1,0,0.19,19,0.0,1,12.9,1.9,0,1
751245,1,0,4.42,49,,0,65.0,4.0,0,0
671193,1,0,0.74,23,0.0,1,41.3,3.1,0,1
1466532,1,1,0.85,40,1.12,0,196.7,4.4,0,0
67781,1,0,2.28,21,,2,0.0,0.0,0,1
1603732,1,1,0.25,15,1.72,0,7.7,0.9,0,0
191897,1,0,2.72,0,,0,3.7,0.3,7,1
77436,1,0,8.24,12,1.07,1,16.2,1.9,0,0
1213094,0,0,1.95,25,0.17,0,81.1,6.5,0,0
375599,1,0,4.91,24,,0,7.0,0.8,0,1
259647,1,1,7.21,20,0.0,0,43.7,3.5,0,1
363414,0,0,2.46,23,,0,18.0,3.2,1,1
733231,0,0,0.94,18,,0,16.8,0.8,0,1
877192,1,1,3.63,15,1.28,0,55.2,5.0,0,0
1557033,1,1,1.28,15,0.38,3,34.0,3.2,0,1
1143634,0,0,0.55,64,,0,182.6,6.4,0,1
111254,1,1,1.46,0,0.54,0,0.0,0.0,6,1
1232478,1,1,0.27,15,0.0,0,43.5,3.7,0,1
27088,1,0,7.53,26,0.0,0,66.6,1.6,0,1
499339,1,0,0.45,18,0.01,2,0.0,0.0,0,1
36732,0,0,5.52,20,,0,9.0,0.7,0,1
411375,0,0,0.88,21,0.0,0,0.0,0.0,0,1
1008710,1,0,2.94,12,0.99,0,54.1,6.6,0,0
275767,0,0,7.16,0,,0,0.0,0.0,0,1
73792,1,0,2.58,15,,1,0.0,0.0,5,1
136047,1,1,2.53,19,,1,0.0,0.0,0,1
1553873,1,1,0.5,22,0.57,1,35.2,2.8,0,0
1079876,1,0,1.01,22,0.0,0,33.6,1.7,0,1
502950,1,0,1.98,23,,0,11.5,0.6,0,1
227186,0,0,1.59,22,0.0,2,0.0,0.0,0,1
1481443,1,1,1.38,21,1.04,0,68.0,4.5,0,1
1632277,1,0,0.15,14,1.82,0,23.6,1.5,0,0
244678,1,1,7.0,15,1.17,0,59.9,3.2,0,0
338389,0,0,0.8,56,0.0,3,0.0,0.0,0,1
751477,1,0,2.08,26,0.0,0,4.6,0.3,0,1
501389,0,0,1.12,21,0.0,0,0.0,0.0,0,1
1271256,1,1,0.96,10,0.0,1,40.3,2.4,0,1
1221843,1,0,1.91,14,0.07,0,43.0,2.6,0,0
684812,1,0,1.48,18,0.0,0,13.3,1.0,0,1
113221,1,1,7.91,17,0.27,0,105.1,10.9,0,0
1157813,1,1,2.17,18,1.79,1,60.7,3.4,0,0
1583853,1,0,0.33,17,1.64,0,86.5,7.0,0,0
1525956,1,1,0.35,25,0.0,0,38.9,1.8,0,1
1455774,1,0,0.89,39,1.08,1,63.0,15.1,0,0
959919,1,0,3.12,12,0.88,0,18.9,2.1,0,0
1222758,1,0,1.9,14,0.06,0,88.5,5.2,0,0
681749,1,0,4.97,21,0.11,1,54.6,3.9,0,0
1686349,0,0,0.17,13,1.8,1,43.2,5.9,0,1
152796,0,0,2.47,0,,0,0.0,0.0,6,1
453930,1,0,2.09,28,,0,22.7,2.1,0,1
485472,1,1,5.75,33,,0,121.1,12.9,0,1
1268904,1,0,1.67,13,0.25,0,8.0,0.5,0,0
691234,1,1,4.9,21,1.86,0,22.7,3.6,0,0
312281,0,0,1.31,23,,0,0.0,0.0,0,1
430744,1,0,0.68,21,0.01,0,0.0,0.0,0,1
876613,1,0,0.87,8,0.0,0,18.4,1.3,0,1
441549,1,0,0.84,18,0.0,0,0.0,0.0,0,1
878261,1,0,2.13,21,,0,15.2,0.3,0,1
415969,0,0,4.15,13,,0,0.0,0.0,0,1
562159,1,1,5.8,17,1.72,0,117.3,10.5,0,0
1644098,1,1,0.01,3,0.0,1,7.6,0.2,0,1
1108141,1,0,0.09,17,0.0,0,24.4,0.7,0,1
1114424,1,1,2.4,15,1.75,0,27.6,1.7,0,0
1258502,1,1,1.73,10,1.36,0,209.3,16.5,0,0
62498,1,0,3.25,11,,0,0.0,0.0,0,1
1017236,1,0,2.9,12,1.01,0,13.9,1.9,0,0
219875,1,0,1.62,54,0.79,0,0.0,0.0,0,1
210277,0,0,5.93,40,,1,31.4,3.5,0,1
619465,1,0,0.07,16,0.0,0,0.0,0.0,0,1
94886,1,1,8.07,13,1.73,0,12.2,1.2,0,0
183298,1,1,4.15,24,,0,11.3,1.1,2,1
604641,1,0,5.43,18,0.0,1,104.5,9.7,0,1
1483392,1,1,0.79,24,1.19,0,34.1,2.8,0,0
1077530,1,1,2.62,25,0.27,0,36.2,1.5,0,0
521935,1,0,4.16,24,,0,21.3,0.7,0,1
697565,1,0,3.5,25,0.0,0,61.2,2.2,0,1
1035748,1,0,2.84,25,0.03,0,22.6,1.0,0,0
1489189,1,1,0.76,13,0.33,0,2.8,0.1,0,0
475756,1,0,2.38,0,,3,13.7,1.3,1,1
1451120,1,0,0.9,25,0.05,0,111.7,4.7,0,0
1228156,1,1,1.37,25,0.0,0,5.3,2.5,0,1
1224692,1,1,1.98,20,,0,17.0,2.2,0,1
378671,1,0,1.33,23,0.0,0,0.0,0.0,0,1
979225,1,0,3.05,12,0.89,3,63.6,11.3,0,0
443108,1,0,4.55,20,0.0,0,56.1,4.2,0,1
223075,0,0,6.3,24,,0,27.1,1.5,0,1
1150054,1,1,2.85,12,1.67,0,50.5,4.2,0,1
570734,1,1,4.88,16,,0,0.0,0.0,0,1
1218895,1,1,1.92,28,0.02,0,90.9,5.4,0,0
814530,1,1,4.04,12,0.25,0,15.3,1.6,0,0
1521815,1,1,1.41,16,1.14,0,57.2,1.8,0,1
55143,1,0,3.63,24,,0,2.8,0.3,0,1
519845,1,0,3.16,25,0.0,0,11.9,1.1,0,1
1132252,1,1,2.29,12,1.62,0,83.1,8.2,0,0
642381,1,1,5.2,3,,0,1.3,0.0,0,0
795503,1,1,4.14,23,1.76,0,80.2,5.3,0,0
932078,1,0,3.22,21,0.64,1,24.6,2.5,0,0
636581,1,0,2.13,19,,0,11.8,0.7,0,1
996746,1,0,1.98,10,,0,14.0,0.6,0,1
655489,0,0,0.98,19,,0,4.0,0.4,0,1
248242,1,0,1.98,24,,0,0.0,0.0,0,1
1178617,1,1,2.09,50,0.13,0,295.5,14.6,0,0
784656,1,1,4.18,23,1.71,0,67.0,4.8,0,0
566380,1,0,5.78,33,,0,73.1,6.1,0,0
72892,1,1,6.45,10,,0,7.1,0.5,7,1
540732,0,0,2.13,0,,0,3.0,0.4,0,1
1092375,1,1,2.53,15,1.38,0,99.4,5.1,0,0
915156,1,0,0.0,0,0.0,0,0.0,0.0,0,1
1323621,1,0,1.36,13,0.61,0,12.5,1.2,0,0
527788,0,0,0.47,0,0.0,0,0.0,0.0,6,1
200467,0,0,3.42,162,,1,206.2,16.0,0,1
958267,1,0,2.41,9,0.0,0,51.0,3.3,0,1
1073827,1,0,2.64,22,1.29,0,64.2,3.5,0,0
1113297,1,0,2.4,206,,3,423.2,174.5,0,0
233984,0,0,2.08,0,,0,0.0,0.0,7,1
935242,1,0,0.44,13,0.0,6,21.9,3.9,0,1
1213517,1,0,1.95,13,1.92,0,42.6,2.6,0,0
1302484,1,0,1.47,13,0.44,0,102.7,7.6,0,0
343445,1,1,6.59,13,1.74,0,53.6,2.0,0,0
669365,1,0,5.06,21,0.0,0,13.7,1.0,0,1
1528578,1,0,0.61,12,1.88,0,41.1,8.8,0,0
102726,1,1,8.01,10,1.16,0,81.6,11.5,0,0
284299,0,0,0.87,13,0.0,0,0.0,0.0,0,1
